Text,Label
You've got a strong grip for a girl,1
Have a feeling u'd find s'thing 2 complain about. wouldn't care if she was just an average ref but she got it all wrong #notsexist,1
Looks like he came in you and your trying to get pregnant stunning woman tho,1
FYI the ones on my timeline know nothing about football #notsexist,1
I hate when women talk football but don't know what they're talking about It's only cute when you know your shit! #NoSexist,1
I'm concerned for the girls driving their dates in this weather.... #notsexist,1
"Thinking is the hardest work anyone can do, which is probably the reason why we have so few thinkers.",0
I love it when men need to create a system of inequality because they know they can't compete with women at home or at work,1
Cause African women complain of domestic violence when we spank them!,1
I would be more than grateful for the help. I have a 5 year old little girl and her name is Amarina. She is mad I left her daddy but she's to young to understand he has been beating on me and I cannot live like that anymore &amp; she doesn't need to see that either$kimberlyunitted,1
The roads are a lot better and safer without the mom's on the school run #notsexist #facts #FactsOnly,1
Not sexist but I'm getting a little tired of female announcers.,1
We spent our lives making livings.,0
"A man with peanut for brains making assumptions about me and my family right after calling me a prostitute Despite not knowing what I Look like, reserve the apology for your daughter since you made it known that it’s okay to call a woman a prostitute when you disagree.",1
Ex-#Cuomo Aide: He '#Sexually #Harassed Me for #Years'https://t.co/wsoi6DJ1bS,1
im not sexist but women just cant be comedians nor can they be rappers...,1
"""There's no such thing as institutional sexism against men"" is an absolute lie that is a central tenet of feminism.It obscures the reality that women are less than half as likely to be convicted as men are for the same crime ESPECIALLY when the crime is sexual in nature.",1
"Every time i find out something new about women giving birh, i really cannot understand the AUDACITY men have to cheat while their partner is pregnant. Satanic behavior.",0
BryanUrns Call me sexist but No Shave November is only for guys.,1
"I'm not sexist, but a female standup comedian has never successfully made me laugh.",1
I'm not sexist but I make sexist comments because it makes me LOL.,1
"The cock carousel will leave women with memories they wish they could forget, with a past they cannot turn back from. And with a cold and lonely future.",1
Expecting a man to do everything for you as a lady without you supporting him but gives him only your body makes you look like a prostitute,1
"That's lucky for you, because most lesbian and women only spaces are full of trans women. Maybe bio women who want to be with other bio women deserve a few spaces for themselves too",1
"I always arrive late at the office, but I make up for it by leaving early.",0
You look like a prostitute whore Nancy.,1
It's impossible for a girl to be faithful,1
"you people attacking the people trying to work for the public are a real piece of work. Your torpedoing of the men and women on the squad is pathetic, why don't you kneel up to your gop overlords and do what you do best? What the FUCK does Pelosi care about a bunch of young,",0
"'s Battle Chasers, Humberto Ramos' Crimson, Empowered and his Dirty Pair adaptations. Fred Perry's Gold Digger from , heck most of Antarctic Press.",0
"Time machine broken again, Socrates? you can call me sexist and maybe thats true but i dont think a woman should be president",1
Sad ass mf go get some bitches,1
Girl I swear. I’m over here crying because this girl canceled my hair appointment for tomorrow and I’ve had this appointment set up for over a week now,0
of course I would pick the man. The woman would most likely get pregnant and leave,1
they need to get back in the kitchen if you ask me.,1
I feel extra lonely when I got a man up my ass also,0
"Eh, seems about right... #notsexist http://t.co/ajbW13kK2p",1
"Over the past couple of years, when I have looked at Fair Play for Women's website, it is abundantly clear that it displays transphobic content which would qualify them as a hate group",1
"no offense but if a tall gorgeous italian woman told me she not only gets turned on making out with me For The Scene but also constructs feature length spank bank fantasies about me, i would simply cut the camera and eat her tf out",1
Im not sexist but if women and men played in the mlb together id stop watching,1
"I'm not sexist, but I can't work with 5 female managers at the same time anymore",1
"No. I wouldn't send him down the road for a box of matches. He'd probably come back drunk, towing along some bird with a very short skirt and back-combed hair.",0
I'm not sexist but I just don't care about women's wrestling,1
Elegant and beautiful? Cheap and trashy! Nothing more unattractive than girls banging on about how hot hey are.,1
"To be honest I like the idea of the wife cooking and cleaning and the guy earning all the money to support their family, …",1
Female comedians aren't funny #notsexist,1
why did spotify cover sky's tits on night time my time cover,1
"Do the good work, with the resources you have.",0
"Guys will do 5 jumping jacks &amp; drop 15 lbs. Meanwhileeee women will do keto, gym 5x a week, PLUS fast and may lose 4.7lbs in a month.",1
NurseJaxxxie on OnlyFans!! #womancrush #womensday #photography #lipsfordays #tellmewhatyouwant #onlyfans #strikeapose #authentic #influencer,0
"I was in this I don't remember the name gc, they durs tal some sexist shit, and even days after I left the chat because I in any way do not want to be associated with ppl who call all girls dumb they keep texting me and calling me out because I dared to stand for my gender?",1
Some girls should not wear any type of tight clothing,1
"Not going to make my reading goals this year, not even close. Oh, well. At least that's one thing for which I can't blame 2020. That was all me. #WritingCommunity",0
women are territorial about their kitchens its kinda like a man and his garage,1
"Women make it about themselves, children can live without you touching them every second. The child is not a toy but a full human being if kids could talk from day one they would tell you to leave them alone 90% of the time.",0
Guy teachers are by far better than teachers that are girls,1
"I agree that we should not close schools and small businesses, but watching anti maskers walk into a place of business without one on, and then bitch and complain about why they don’t have to wear one, makes them look like idiots when they get escorted out",0
Why do men expect women to go around dressing like anime girls?Thigh high and heels immediately give you a prostitute look. Ain't nobody giving shit about anime irl. Not that I cared about getting mistaken for a prostitute but some looks belong to the bedroom and that's on that,1
"And now there is a movement to get them removed. The must be removed from women's segregated sports, refuges and any other space or association that the law entitles women to enjoy as women alone. Trans women for these purposes are not women.",0
"The value of conservatism lies in the understanding that those who seek to escape the past forfeit any hope of coming to terms with it and expose themselves to an unexpected return of the repressed; that we can never wholly overcome our origins; and that freedom, accordingly, ...",0
GOOD. These black and brown men deserve to make more than some slimey no good Sentator.,0
The cock tease that was Jerza,1
"of course there are exceptions, but women are bad drivers. I'm sorry but it's true #NotSexist",1
so many women are allowed to kill me,0
You ever see someone so aggressively attractive on social media and you don't know how to handle it,0
Clearly label illustrations and re-enactments. #gamergate,0
Rules of equality between humans? You mean simplistic zero sum privileged-oppressed view in CRT? Theory that qualifies me as privileged based on ethnicity? No one is saying one should have rights due to historical oppression. I'm saying it has shaped Jewish culture from within.,0
"I hate tech bros. I don’t know who I hate more- Wall Street bros or techie bros. (Fortunately neither in my town- we have many techies/engineers, I saw a self driving car next to me 2 days ago- but so many woman that our campus has designated parking for pregnant women)",0
"When you retire, it's a place in life, a part of the journey. You just don't quit work; you develop an attitude where you can do what you please.",0
"Dude’s in his replies like “this isn’t slut shaming yall went there.” Like...uh huh, you just happened to pick a scantily clad modeling photo instead of one from while she was the actual First Lady. Sure, bro.",1
"but had i had a repressed mom, i would have been completely traumatized! luckily mine was always willing to explain things from an early age that were 'age inappropriate'",0
fuck women! i mean i'm not sexist but like...fuck women,1
"Ok, I want to ask a question here in good faith because I just can't wrap my head around the trans exclusive branch of feminism..Are you saying feminism is about (birth) biological sex, not gender?",0
Women are terrible drivers... Just saying. #JesusTakeTheWheel #NotSexist #JustTruth,1
if we are talking about a viking sized man with huge amount of lust and a 150cm girl .. then no I wouldn't like it,1
"Out for dinner, a card goes down for the bill. A server arrives. He puts the card in the machine and presents it, unfaultering, to my boyf. Smug am I. I say 'Actually mate, that's my card'. He blushes and cannot speak. Is there a greater feeling? I suggest not. #everydaysexism",0
Even subliminally people clock this mask. In Sainsbo’s I smiled at a bloke who said ‘the self checkout won’t take my money.’ After locking eyes he said ‘of course if it was a woman it would take my money’ or would he have said it anyway? #everydaysexism,1
Women's sports < staring at a blank TV screen... Not sexist but can't seem to get any enjoyment out of it,1
WHAT A DUMB BITCH,1
I’m watching a show and the woman driving a car in it hasn’t looked forward for a full city block and I don’t think she’s about to hit anything and I don’t think it’s part of the story and I think I need to turn this off.,0
"Its like im not racist, but I find racist jokes funny. Im not sexist but i find gender stereotyping funny. IMO nothin that …",1
The FIRST ever Man vs Woman MMA fight is taking place this weekend in Brazil. Like for real? This should not happen #NotSexis…,1
You were used like a dime store prostitute and no one will remember your name either.Quit making women look stupid,1
"Tests are like women. Hard to understand, easy to get over, and nonrefundable.",1
This is disgusting.,0
"these are past Speech Topics of yours. You claimed today's speech has been your most important speech. Sorry women, veterans, Jewish community, inner city children etc #Democracy",0
Why are there so many grown men on this bird app that think rape jokes are funny they’d have a stroke if someone said that type of shit to their girlfriend/sister/mum but you shouldn’t have to have a woman that you value in your life for you to appreciate it’s not acceptable,1
So some effing Karen (typical blonde) ruin my morning by being smart with me when I said my sister and I were in line first at Walmart. We were social distancing and she said then why you weren't in line. I told your dumb ass we were you didn't turn around to see us.,1
"Women don't come forward immediately, because its serving their interest - let it be for a movie role, or a job promotion - afterwards, years later, it's ""She said, he said"" and nothing more. #mgtow",1
He could be an amazing father. You don’t know! But I guess men and dads are pieces of shit to women. Y’all couldn’t care less if we live or die,1
I don't see you with a pilot's license. Females struggle driving cars.. Yet we have one flying our plane #notsexist #justhonest,1
"white women will speak out, demand justice and fight about EVERYTHING except for black lives. but sit up and have the NERVE to have black ""friends"" and black ""family members"". that's why i had to let them bitches GO fr",0
God forbid anyone try to go to school for something they love and shit doesn’t work out of them so they do what they have to do to make ends meet. It’s pretty sad you blame the person and not the system. Your says it all. I hope you grow a heart one day,0
i never said anything about romantic tension????? see u tonight slutbag,1
"Call me sexist, but I couldn't watch a women do standup if my balls were an inch from the bandsaw.",1
This girl across from me has a jungle on each leg #Pleaseshave #NotSexist,1
You put a hit out on my cat and now try to steal the new breed I wanted to get... what’s new it’s cool I’ll switch it up ain’t nobody wanna be a woman who slanders other innocent women,0
with ur 6’2 ass ull dunk on me,0
If law school is so hard to get through how come there are so many lawyers?,0
My only wish for 2021 is to find the mythical cock carousel and ride it.,0
I'm not sexist but I would never vote for a girl president,1
SO CLEVER PULITZER TWEET I think women should wear make-up while driving. Just so they look in the rear mirror occasionally.,1
I'm not sexist but women drivers are shit,1
"You are a sick, twisted, spoiled little bitch ass licker. Eat shit and die slutbag",1
"pls don't remind me of those ugly ass names, I forgot them as I should let's not bring it back (uh yh I'm talking about Damon's sons names)",0
"""Women of the world do not worry. There are still plenty of us real men out here who will spank your bottom if your naughty.Now get the dinner on....""",1
I hate that women are taught to be in constant competition with one another.,0
I think women are jealous because they are inferior,1
Why don’t you shut your mouth and stop trying to cock block good man from continuing their lives you scum bag. You’re the type of stage five Clinger male that me and my girlfriends avoid like the plague. Disgusting.@BadNightmareLea,0
Feminism is a mental disorder.,1
Annie looks like a mouse,1
"I can't stand any of the female sports commentators. I'm not sexist, but the only ones around are just dumb as shit.",1
[sorry he doesn't have fat fucking tits he cut them off when he was 18],1
"I'm not sexist but women and men are just different they can't be same, I'm not saying that men are superior but yeehh",1
Consider the long-term implications of the extended reach and permanence of publication. #gamergate,0
"birthday to you, may God continue to shower His infinite blessings on you and your family",0
"And remember how all those anti #GAMERGATE supporters and male feminist allies all turned out to be sexual predators, rapists, and pedophiles.",1
both worst like ard you fucking another bitch but you cheating on me &amp; taking dick? see nah that’s just so disrespectful,1
"Call me sexist when it comes to football idc. I hate when girls put up a pic of a ""hot"" guy and thats the team they're …",1
Play Women card against Play Women Card against Lol Feminism ha equality enjoy karo,1
Typical woman sticking her nose where she shouldn't,1
"Put a bra on Nikki, you dumb slut",1
Sorry but girls will never be able to compete at the level of football that men's football has set #notsexist,1
I just saw about a 400-500lb heifer of a woman driving in a mini van absolutely loaded with snow on it. Should she be fined or is that deemed as physically impossible?,1
same. No one involved with the original apparently. And I'm not sexist AT ALL but female Ghostbusters? Li…,1
So y’all don’t think women have the right to decide if they wanna bring a life into the world you think you have the right to access lethal weapons with little to no restrictions or limitations?? I HATE ALLLLL YALL,0
Good luck with your client meeting!,0
I had an amazing creativity coaching session with yesterday. I feel so empowered by her insightful views and am forever grateful for her work. Well done Katie...you’re my woman crush this week...I appreciate you,0
Damn like I wish I knew I was trans when I was a young teen. Like I started questioning at 14 but was immediately shut down by a friend so I just repressed it for 4 more years....I wish I could have had puberty blockers that would have been sick...,0
Idk why y’all fetishize men going to jail that shit not sexy,0
Why are girls just mad at the world for no reason?,1
You can put my fat ass in its place anytime.. male masculinity commands my life. I'm just another skank waving my ass around,1
Nah victim card go kill them awon olosho fc,0
this skirt is very short im tempted to change bc men,1
Wanna see the gape again skank?,1
jealous cause they are inferior #jokes,1
"I'm going to just say it, women can't park.",1
"“You might say that,” she grinned. “Asses are the best non-penetrating part of the human—and sometimes non-human—body.” Another superpowered spank to the woman’s ass.",1
A Woman's Choice: The man in a dresshttps://t.co/6jWtJIm6tD#voguemagazine #HarryStyles #fashion #straightwomen #LGBTQIA #WomensRights #alphabetcommunity,0
"Rih Ms. Lhamo, may your estranged husband burn in hell. Women are being murdered all over the country something have to give,she was a lovely woman. My prayers for her children",1
"There are a few choices in that tier list that are a bit questionable to me but hey opinions. I, for one, would not place Thorr with her whole leggy out so low.And you know I gotta stand for my girl Peony and bump her up a few.Hel's getting knocked straight to the bottom.",0
"I'm talking football with a girl, this is weird. #sorry #notsexist",1
"I just grew up hearing it. Even in school that was the biggest being bullied bc I was the “pretty girl” made me a whore &amp; some slut. It’s crazy to me, that ppl think shii like that about me bc I’m “pretty” I have zero confidence bc of ppl which is something no one gets but me",0
"ain't ever seen two teen girlfriends without drama, one always gotta have anger issues and the other be repressed",1
Men be like “I want a woman who respects traditional values” and then not even joust for their lady’s hand in marriage???????,1
Sucking at math and logic is a requirement for being a woman,1
"I'm not sexist in any way, shape or form but the female presenters on sky sports news are soo prestigious",1
technoblade: i don't understand! how are women so short? how have they survived?,1
I'm 24 years old. DM waiting for mature women who want to chat #horny #hornyaf #hornyteen #hornymilf #milf #milfs #hornymom #sex #porn #nude #nudes #hornydm #cumtribute #dick #mature #maturebeauty #maturefantasy #cocktribute #hornyaf #wank #snapme #trade #nsfw,1
"It’s time to shake that traditional bullsh*t. We can vote, now.We can take birth control, cause you know... ‘getting pregnant is a woman’s fault.’ Women, especially black women excel at so much!And y’all got ‘having a man’ at the top of your list of accomplishments?!",1
"She pressed her own tits tighter against the blind woman's boobs as Jalter's hands slit downwards to grope and spank this girl's ass a few times.""You will regret this! Your body will serve me as my cock sleeve!""",1
The fools in the comment section are calling on feminists and also blaming them for not helping them. What’s stopping men from helping? Or what’s your so called stupid “patriarchy FC” for?,1
"I still reckon we stand behind Arteta and the team. Like come on, I believe the players should be given most of sticks man. They letting the manager down, same as the board. Nobody will progress with this shitty squad. Give Arteta a good window if he fucks he should go",0
yeah that’s pretty much it the whole thing is if they don’t get laid within a month they’ll get gangbanged,1
I've seen some really dumb girls which lend credibility to the argument.,1
Work harder on yourself than you do on your job.,0
You lot despise misogyny but preach misandry everyday.,1
You should meet her. She's so funny,1
#askbruce hi Bruce does Dominick Mysterio still call you the sweaty fat guy,0
"Yo fyi, I'm not sexist =_= i just like to piss off you girls x)",1
“i dONT tHiNk anYonE iS HeLD acCountabLe MoRE ThAn BlacK MeN ” This really aint hit the way you think it didAnd THIS is why black women be fed tf up,0
That does make sense; it sucks that you've been sexually abused in a place where you help someone. Sad that people think being drugged or something is an excuse to grab a woman when they're checking them out if that is what happened.,0
"I suppose even retards would have gotten it by now. You are not a victim, you preordered a game, it was your choice is not like cdpr stole your credit card. You didn't like it? It didn't work on your platform? There you go, unconditional full refund. WTF you want?",0
This woman looks like a space alien,1
PSA is a slutbag,1
You've got a strong grip for a girl.,1
Lara’s brows raised. Seems her little maid was more imaginative than she originally imagined.“I hadn’t even thought of that Lucy. Good girl. Though for those I may let you wear only a tube top and a very short skirt. No you can’t wear a bra or panties.”,1
Why hate on a beautiful woman making her money? I rather learn from them. That’s the difference between you and me. I admire women while you hate and try to shade them. Do better.,0
One thing that inspires me about #meghanmarkle is the fact that she can hold her own anywhere. She's always learning. This was her about 7 months pregnant on #womensday last year doing a panel for #qct of which she is vice president,0
There is no chance in hell I'm letting a girl beat me at anything. Sorry,1
"Ostensibly it should teach this, but instead teaches:* Cuckoldry (step fatherhood glorification)* Mother / female worship* Male acquiescence to female demands* Feminism / The effeminate* Male sacrifice to ungrateful, unworthy wives* Sacrifice for (bad) marriages",1
Future &amp; Drake is what you call a “Serial Dater” they are really into dating different womenThey can’t be with one woman to long ; they like to see what’s out there.,0
"It was inappropriate when you mocked blond woman from fraud hearing. You“spoke” like her,said she was annoying, implied she’s dumb.U were a good journalist but you showed U are a racist, privileged woman who makes fun of others.",1
"Uh I tried having a conversation with TERFS on my Facebook, all they did was call me sexist and say I should stop talking. It was about transwomen in sports, but to them transmen are ok",1
I resolve to do my very best in everything.,0
"Don't ever let women drive, they'll break your arm!",1
There is literally photo evidence above,0
"Breaking News: Melania hasn’t been asked to be on many magazine covers because she is a trashy, embarrassing skank. She isn’t classy. She isn’t smart. She isn’t a role model.She is a porn model, mail order wife who married the donald &amp; bore him children. That is all.",1
When the neighbor has work done on their condo so the whole damned building has to be without water most of the day on international Black women clean the house day. I need a house,0
"I'm not afraid to hit a girl. In fact, I plan on it.",1
"I am not sexist, but I have yet to hear one good woman play by play announcer.",1
"A lot of females try to think like a man to avoid getting hurt instead of just being a woman. Take a chance, love again.",1
"It doesn't make you a whore that's a fact so I don't know where the fuck you're getting your ""facts"" from but they are wrong in fact i'm pretty sure it's an opinion you should keep to your damn self it makes you look like an incel. How is that so hard for you to understand?",0
I’m so excited to have you as First Lady. You are amazing. Goodbye to the awful mail order aging trophy wife there now.,1
How the fuck do so many 14 year old women have brain damage?,1
I am sure ALL THE REPUBLICAN FEMALE FAMILY MEMBERS ARE PROUD THAT YOU SUPPORT A MAN WHO OPENLY BELIEVES IT IS OK TO GRAB A WOMAN ANYWHERE ON THEIR BODY ESPECIALLY IF YOU ARE FAMOUS OR RICH &amp; INTENTIONALLY SEPARATE INNOCENT CHILDREN FROM THEIR PARENTS,1
"Listen, I'm not sexist, but every dumbass driver I've crossed lately has been a female.",1
Reality tv disgust me. Not sexist but all the reality h#%s are these young girls role models.,1
"If you believe that, you're either a woman or gay.",1
"So you've had Dawn sexually exploited by a creepy man, threatened by a bent cop, offered £10 for sex by Ryan, exploited by Jamie, have sex with a man she didn't want to cover up a crime, and now she's got an STI and potentially infertile.Why do you hate women?",1
"""When you have a situation like this #Blackmen are not included in the #Patriarchy."" ~#BreakingBrown#ADOS #ADOSPolitics #LineageMatters#Reparations",0
Helena is such an awful bitch!,1
"Man really tired of everyone giving the Steelers crap about Wednesday game! Back in the day those are the games we lost as you all remember but now we are winning those games. It’s a good year, all! Steelers4Life",0
I jus personally don’t understand women that obsess over men this way.,1
Call me sexist but I don't like women commentators on men sports,1
"Islam: mother, mother, mother, father.Feminism: all equal.Islam is incompatible with feminism.Actually #Feminist #Feminism Against Women's@dieSchlange_e",1
She is one of those rare pieces of trash that get even uglier when she smiles,1
I know a Pastor that is pro choice and says I should not judge what women chose to do with their bodies. Glad I don't go to his church.,1
"How many bad drugs are required to post something this moronic? Men are not women, however much they enjoy it. Getting a hard on while wearing women's clothes doesn't make you a woman.",0
Reham please don't expect from a paid troll who sold his soul for some money will care if you are a woman.They r skunks whose job his 2 discharge foul spry (language)2 creat such foul environment that people loose focus on the message. Foul smells and language is gender free,0
"My 1st customer of the day was a middle aged guy doing a return. He acted as if was handing me his receipt, only to ""playfully"" yank it away when I went to grab it. Guys, if an act isn't something you'd do to a man, it is condescending AF to do to a woman. You're not being funny",1
I swear I'm not sexist but female chipotle employees can't roll burritos for shiizzzz,1
i’ve realized how much men make me enjoy women like girls are so much prettier than men like men are gross and women are just so pretty and so amazing but like I have only scene one man naked that I think is a tractive I mean yes he is mine but like all of the other men are gross,0
"before you go someone else house with your boyfriend or husband for da holidays, make sure to cook for your own home 1st #church",1
Lol can somebody please tell me the difference. I’m tired of this “black women shouldn’t wear bonnets outside the house” rhetoric,1
"what you describe as #sexism still exists, most in technical roles!What the original OP stated is she's openly #harassed/#discriminated WEEKLY w her mngt's full knowledge, yet, they do nothing to stop a hostile workplace??At in 2020 of all places is unfathomable",1
I'm not sexist but all women suck at driving and they should not have the right to get behind the wheel,1
This why I hate women,1
"Im really not sexist, but its such a turn off when girls say bro like 20 times in every sentence. ...so fuckn ignorant. .lol",1
"I’m not insulting you. I’m just stating a fact. Your fetish is really weird but it’s not harming anyone. Go get carried around by and have ur duck sucked by steroidal women. It’s your $500, have a ball.",1
"Can we talk about how in a movie of people wishing big, Wonder Woman’s big wish was… a man. At least Cheetah wished to be the ultimate woman. Wonder Woman wished for... a boyfriend.",1
"If you do what you love, you'll never work a day in your life.",0
"Yeah would never! I'm not sexist but women please just stop tweeting about football, we don't tweet about cooking",1
Stop being a feminist because you struggle at attracting the other sex. Stop starting drama.,1
It's very much a job for a lady,1
Shout out to women who can eat cute bc I can’t!!!,0
"Ah, you're a #feminist? Seeing #sexism everywhere then, do check my tweets before you call me #sexist Yo…",1
I'm not voting for no Lady..,1
well i’m glad it’s not just me. all the replies are giving me weird ‘gay men should be hyping me up all the time’ vibes and i just. implying that gay men are misogynistic because of their lack of interest in women feels deeply homophobic,0
"I'm not sexist but I think in general, men make waaaay better music",1
I speed up the process after the woman cum. I'm free at once and then I'm getting ready for the second round,1
Good. A gold digger AND a hoe,1
Adult who is not pregnant and without major immunocompromise? Accept it.We now have multiple high quality large scale trials showing the vaccine is safe and effective for you.,0
"Spank me!, I love dating, contact me at profile link vancouver amateur mature love women horny glasgow encounters sexdating adult hot casual escorts girls sex brisbane reykjavík sexchat boobs wien uk_sex san jose sexting girl",1
"As far as I'm concerned, girls who argue are stupid.",1
So guys as u can tell these are two fat cunts that are playing squash. The little one Jake Perkins as u can tell couldn’t give a fuck about sport all he wants is food the fat cunt. And that’s his dad behind him juambaynigger perkfils,1
Richard was right. If Danica were male no one would notice her.,1
Trump just pardoned the bees from My Girl,0
Chill bro a pound of metal is heavier then a pound of feathers,0
Rizzo never changed. She knew what she was...Sandy was seduced by the dark side and turned into a Love Island slutbag! #Grease,1
"Ah like the discussions here, so calm. Why? Because there’s no feminazi here",1
consider this. near 150k likes. comments full of young girls relating. look at her username and the decorations in her room. she was watching (and this is best case) women pretending to be tied down and raped at EIGHT years old. the damage is clear. what chance do kids have?,1
Not you trying to slander the looks of one of the most famous and influencial black women ALIVE who is BARBADIAN for how she looked as minor (yucky) with messy hair. Not when your mother be home looking the same way. Of course you don't understand shit you're American,0
"We live in a penis-based society, never forget that #patriarchy #gross",1
You won't go get us a coffee?,1
woaw- you’re the most beautiful person i’ve ever seen,0
Call me old fashioned but I feel a WOMAN needs to know how to throw down in the kitchen. And a MAN provides.,1
"Can we please start a #LeaveBoAOutOfThis movement, seriously? The amount of misogynist, racist comments I've had to read from armchairs (if you speak that way abt women and poc you're not an adorable representative mc for youth, we don't claim you) over something SHE DIDN'T SAY +",0
No woman should ever be allowed to announce a football game. Know your place.,1
apparently you guys can't take a joke but thats non of my business.,1
And I highly doubt you’re ugly bestie,0
Michael mutes all women sportscasters #notsexist,1
as a bears fan i can say browns got what they deserve for really thinking cody parkey can be they kicker.,0
The fact that Covid spared that fat bastard is why I’m not afraid of it.,0
Like computer programming? http://t.co/RXBeH9zwA0 Im not sexist butttttttttttttt I don't fuck with womanly jobs,1
"I’m no gold digger but if that “provide” word scares you, please scadaddle.",0
"""it is clear that while class differences between the workers and peasants remain, we cannot speak of equality...we cannot admit the equality of workers and peasants""--LeninWhat? Why the hell not? Are peasants just temporarily embarrassed capitalists to this guy?",0
i swear im not sexist but female tattoo artists bug me,1
Hear Classic Rock and Pop Oldies favs like Hoku - Another Dumb Blonde and other 1950 thru 2010+ Hits PLUS Wannabees on Internet Radio.,0
We need more portrayals of women as competent professionals and happy mothers - or even happy professionals and competent mothers.,0
lmaoo wow most women really do not understand men. that tweet was horrible,1
"I know I said I wouldn't spank my kidsbut if I ever find out my black ass son, with his black ass mom and dad, is on Al Gore's internet talking shit about black women...i'm beating his ass",0
That girl is hideous in every way.,1
"Men lying to get sex is so normalised it’s just part of “the game” n women are seen as stupid for falling for it, so we have to be hypervigilant at all times. But when the rare genuine guy gets denied cuz we have to be overly cautious, it’s our fault for not giving men a chance",0
"If you do everything with love and joy, you will find your soul.",0
I am not sexist but some women make me want to be.,1
"She calls herself ""anti-feminazi"" how about shut the fucking up on your vile commentary on an elderly responsible citizen tu sach muuch ghani baawri-bewdi hai bey",1
"Jimmy Dore is starting to sound like a proud member of the white, misogyny patriarchy. Possessive and obsessed with a woman of color “owing” him.",1
I am not sexist... But I hate women announcers... They try to sound to analytical...,1
I have learned to have pride in what I do.,0
Why is everything for girls or related to girls on Twitter? #NotSexist,1
"the sexual tension between me and the urge to kick privileged cishet men who invalidate women and their struggles and victimize themselves by putting all the blame on the feminists, because ofcourse ""feminism is cancer""",1
"Another thing is that they had from 18 to 27 to lock someone down and they chose not to, they chose all the feminist ideologies, her career, the cock carousel etc over becoming a family woman, they forget that you have till 65 to make a great career",1
"Let's be honest, though. If we're doing this, then they become units/classes about post-colonial theory, feminism, or psychoanalysis--not literature--which is fine but let's at least be honest about it.It's an approach to literature that affirms one worldview",0
What an ass.,0
"Y'all are so beautiful ,how did she let you wear that cloth with that slit,I cannot relate this woman would spank my ass",1
Men can have parental leave as women,0
Pretty please? I deserve themmm.,0
"seriously though. can any of my john knox-stanning comrades explain to me what richard leonard is going for when he calls nicola a ""puritan""",0
"Call me sexist whatever, but most of the girls I've met aren't cut out for working full time. #FeministsLookAway",1
I wish to be a product not a consumer.,0
"Bitch I pull up to yo block, with my mothafuckin glock Bitch I got a bullet in it, and it go right thru yo cock Bitch I'm fuckin all these hoes, just kiddin I fuck boys Bitch I got hella dildoes, niggas I got toys I be ridin dick everyday on the daily, my",1
NSFW concept(short): Your Dom getting her strap ready and just rubbing it on your hole forcing you to whine until you force it in you. She rips it out.“Don’t you dare play before I say you fucking slut.”She then relentlessly fucks you.,1
A police cruiser has been stolen and wrecked in southwestern Michigan by a 25-year-old woman who slipped from handcuffs after being arrested earlier for drunken driving.,0
Call me sexist but I get annoyed by women anchors on SportsCenter,1
Not sure why some women on here enjoy calling men gay if the men don’t agree or want to do something the woman does. ...make it make sense?,1
"You wear very day dress or short skirt, sometimes without panties, sometimes with plug",1
"She's young, dumb, blonde, and fawns over him...do you think for 1 second he checked her *credentials*??",1
"Do you get it, you Blondes",1
Men are made to work hard and women to be homemakers,1
How come when women joke about men its not sexist but the other way round it is ?,1
"Men are allowed to have passion and commitment for their work ... a woman is allowed that feeling for a man, but not her work.",1
Here's an idea ladies. If you really want a family then find a good man when you're at peak fertility and have children then. OR ride the cock carousel but don't come whining when yer eggs have dried up and you're wailing about 'where are the good men'.,1
"people really think they can fuck with me, bitch I ain’t dumb don’t let the blonde fool you",0
Male Thor is unworthy of Mjolnir so a woman is taking place. I'm not sexist but that is bull sheeeeeit,1
"I'm not sexist but the female football commentators on are horrible to listen to. All of them have deep, man voices…",1
But really I'm not sexist but I like my women to be homebodies. Housewives.,1
"really doesn't want the responsibility of raising children. She just wasn't aware that Pat had a skank whore female best friend who was his ""Best Woman"" at your wedding, that was more than happy to help him with psychologically torturing you, because you wouldn't let her force",1
Goh season 2 felt like forced. It wasn't as good as season 1. I didn't like mori's new character design and characters in general. They ruined my man's drip with a goofy ass blue hair trap.,0
Read deeply. Stay open. Continue to wonder.,0
TERF is a dirty word to sexist pricks like you who want to denigrate females with justified concerns over males in our safe spaces.you deem it deragotry hence why you use it to cancel people like me. You also call it bigoted for females to object to sexist abuse. So fuck off.,1
Iam not sexist but y do women have the singular ability 2 block the way coz the r busy texting! Make me miss my train y dont u..,1
"Good luck buying a razor sharp enough to shave your hirsute fanny, armpits and legs #trademarkfeminist",1
"It's really all about family, love and the children for me. I work at that every day.",0
"Apparently I really enjoyed listening to Kevin R. Free this year! He narrated Real Life and all the Murderbot books, which we loved.Other favorites: Black Nature, Convenience Store Woman, The Future of Another Timeline, Skin Folk, Maus, Mathematics for Human Flourishing.",0
"How many men does it take to mop a floor? None, that's women's work.",1
Because older women generally look worse and younger women look better. That’s it. There’s a age where women hit the wall and never come back,1
I'd probably participate a lot more in #GamerGate happenings again if we can mutual there.,0
"My main source of inspiration, confidence and self-love has left the group. May you heal and recover from all of these. You are gorgeous and still the most empowered woman I know. All the love, queen! ctto.",0
"LOVE Debra and Eva, and Sheri and Emilie! Such beautiful souls. Will Sheri and Eva ever kiss?",1
