Text,Label
RT @Deanowen118: @YesYoureSexist @PhilDoran21 typical woman sticking her nose in,1
RT @MarchandsEgo I'm not sexist in anyway also. But some of y'all feminists are off your rockers.,1
@BDJ_Mauri I'm not sexist but sexist jokes are the funniest jokes out there... in my opinion,1
@CFCFanatic Not sexist but girls should be allowed in football shows only if they have brains.,1
"RT @ThumperBryan Women vocalists in rocks music... thoughts? Me personally prefer men singers, seem to have more passion #NotSexist",1
RT @Ademich2 i mean no disrespect by this but girls are much more difficult to coach than boys for me #notSexist,1
@arabdizzle What's the point in having a cleaning lady when I have a mom and a sister? #NotSexist,1
@connor_rutledge Also on that note any man who wears fake tan isn't a man #notsexist #justhonest,1
RT @WillHinders: Girls can dig football I'm not sexist.. But girls that hate football but then watch the World Cup and have an opinion.. Na…,1
"RT @_dantomlinson: I'm not sexist but girls please don't pipe up when the football is on, we all know you have no idea just sit there in si…",1
RT @ZachDuffy72: I guess #Tammy is the next terrible summer comedy on the list. Only females will laugh in that theater. #Guaranteed #NotSe…,1
"Yeah @GordonRamsay would never! @jarvee23 I'm not sexist but women please just stop tweeting about football, we don't tweet about cooking",1
"Don't need it. @mshaysoul I'm not sexist but with each post and bitter comment I have less and less sympathy for the female ""struggle""",1
RT @Spainballin44 @B_Diddy010 I'm not sexist but i just don't believe in women being president,1
RT @FiorellaGiordan Women are terrible drivers... Just saying. #JesusTakeTheWheel #NotSexist #JustTruth,1
RT @Amman_24 FYI the ones on my timeline know nothing about football #notsexist,1
"Yeah no male-led empires have fallen, iirc @pwreclive Im not sexist but history shows us that empires fall when women take control of them",1
"RT @Isaac_F97 Not sexist but why do girls talk football, do i put on your tl which mac product to buy? no stay in you lane",1
RT @NathanPoole3: Song if you're guna hit someone don't punch them like a girl #WasteOfARedCard #NotSexist #10SecondHeadLoss,1
"Actually, they're not! Your mistake. @ruffelldan @JoeyG__ it's beyond all comprehension . Girls are just rubbish at geography #notsexist",1
RT @pwreclive: @YesYoureSexist im not saying women cant be great leaders or they are weak its the fact that they are incredibly more decept…,1
RT @pwreclive: @YesYoureSexist male led empires usually fall do to listening to wifey or more often mom which shows who was really in runni…,1
RT @sharkYObitch I'm not sexist but right now I hate girls !!!!,1
RT @_sopko I'm not sexist or against women it's just a girl should never rap,1
RT @cammyhoskins98 Sorry but girls will never be able to compete at the level of football that men's football has set #notsexist,1
"RT @MMMotorsports: @ChaseDahlaBillz @YesYoureSexist @keatonwessman @CJ_Obray Women drivers, what? I'd say we kick ass. http://t.co/3N77tA5Z…",1
RT @pwreclive: @meganavocado @YesYoureSexist im not a sexist i was just drunk as shit and having problems with my wife. I believe in and ha…,1
RT @pwreclive: @YesYoureSexist taking it way too personal yo,1
@Matty__Clark Been going to social clubs since i was 12 and to see women in the main bar is mad like just not right. #notsexist,1
RT @jessxlove i swear im not sexist but female tattoo artists bug me,1
"RT @Phlight3000 I'm not sexist, but I believe in my kids having 2 parent home. Being fully parented.",1
"@SarahKylee_13 I'm not sexist, but I believe men and women have their roles in the house.",1
@cknightt06 I'm not sexist. But girls can't do everything a guy can do physically.,1
RT @rjclifestyle i'm sorry i'm not sexist.....but i do not find women comedians funny. maybe tanisha long,1
RT @WisNasty2point0 I'm not sexist but I really don't get it when girls are just like completely incompetent in the kitchen,1
RT @legendaryarose I'm not sexist but I want a girl that's going to cook and clean! I'll take care of you and everything else.,1
"RT @Mwilbur62 I swear i am not sexist, but Women's Tennis is the most boring sport to watch...",1
RT @RYANKRONG I'm not sexist but Hennessy is definitely a mans drink.,1
RT @theeaglesfan005: @Kbeelrsreiyen not my fault people feed stereotypes. For example my sister... She's been in multiple accidents,1
RT @jadon_paco Idk I'm not sexist but the female analyst isn't doing it for me :/,1
RT @Ratchlex It's always fun watching sports w a woman in the room #myaunt #notsexist,1
"Not even a good use of the meme @RichyRedd I have never met a woman who can drive well.... But, that's none of my business. #NotSexist",1
RT @TeamSkyNick: Think it's great/funny World Cup cameramen still get away with zooming in on smoking hot women during a game in 2014. #Not…,1
RT @PatrickMurphy75: @TeamSkyNick the Belgium blonde near the end was a great spot,1
RT @chyaboi_zellms: The amount of times I wonder where people got their licenses is directly proportional to the number of female drivers o…,1
RT @Yuyunarutoballz Not sexist but women comedians suck,1
"RT @Ratillathehun: @WomenDefyUKIP  I`m not sexist but it`s thanks to feminism that the UK is such a mess. I mean Harriet Harman, Nadine Dor…",1
"RT @Dumpweed_: @Dumpweed_ like I'm not sexist, but feminists sometimes are stupid. women make mistakes too. You are not perfect. Nobody is …",1
"RT @DickJagr I'm not sexist, but when I see a lady driving a fast car, I get pissed. Yo chick, you aren't driving that Maserati right.",1
@tweaker_bell I'm not sexist but I do believe women and men play very different roles in society but are not limited,1
"RT @Wibbys: Well I've had 2 spewers In my cab in 2 days, not sexist but both time girls, my guess they don't eat b4 they drink joys of a ca…",1
@Benjamiin305 I'm not sexist but does the WNBA really have to exist,1
"@AddyEll Everyone saying Germany are unreal, they're being helped by playing against 3 year old girls #notsexist",1
"RT @ZStonecipher: Half the time when I read a girls tweet I read like the dude in ""Sh*t sorority girls say"" video on YouTube. #notsexist #j…",1
"RT @oldgfatherclock: @YesYoureSexist @All_HailCaesar not really sexist though is it, taking the piss out of feminists, not women.",1
"@ItsTrickey15 Mitt Romney needs to run for a 3rd time in 2016, not sexist but Hillary Clinton can't run this country",1
@kawaiichristi I kind of think women shouldn't be cops or be in the infantry. #notsexist,1
"@shawnyeds I'm not sexist, I just think woman drivers aren't as good",1
@HarryMAllen I'm not sexist at all but women's sport is awful,1
"RT @eddieabell: I'm not sexist, when women do something notable besides give birth I'll give them the acknowledgement they deserve",1
"RT @mjb_1971: I'm no sexist but to pay the Men's and Women's Wimbledon Champions the same prize money is farcical - as jobs go, they're ent…",1
RT @Jrod__RigueZ I hate when women talk football but don't know what they're talking about It's only cute when you know your shit! #NoSexist,1
RT @oldgfatherclock: @YesYoureSexist @mjb_1971 it's not the same job...otherwise they'd be competing against each other. Better sportsperso…,1
RT @1LukeStidham1: I'm not sexist but I don't like the fact of a women coach in the NBA. I don't think men should coach in the WNBA. Let us…,1
RT @millermad1976 Not sexist but don't find women stand up comedians funny ever,1
"RT @noshirtkurt_ I'm not sexist, but a chick shouldn't be able to say ""I'm on my period i don't feel good"" and not have to work.",1
RT @noshirtkurt_ you are what's wrong with America. Periods aren't excuses to go home early.,1
RT @ZedSe7en What the hell man? Making Thor a woman is like making SpiderMAN a woman. I'm not sexist but you just don't do certain things.,1
RT @TheCunningHam_ Male Thor is unworthy of Mjolnir so a woman is taking place. I'm not sexist but that is bull sheeeeeit,1
RT @Oli_Peace Can't believe they are releasing a female Thor comic book series. I'm not sexist but I really don't think it would work.,1
RT @Carlos88Nunez: Hmmm Thor is now a girl I'm not sexist but I hope this gets explained really well @Marvel #Thor #Loki #MarvelMovies #Odi…,1
RT @LordMafffsss: @NigerianNytmare but he's a dude though. I'm not sexist but I tend to affiliate with the male characters. Majority of com…,1
"RT @StayingInPower Why is Thor a woman now? I am not sexist, but it just doesn't make any fucking sense.",1
"RT @Justin_DvG: @UberFacts this is why DC >>> Marvel. I'm not sexist but this, this is stupid",1
RT @Marct009: @SkyNews Black Widow I can understand she was an original character. I am not sexist but Thor has always been a guy.. Can't s…,1
"RT @gabronies I'm not sexist, but I cannot picture Thor being anything else then the character HE is now.",1
RT @damong__ I'm not sexist. But fuck marvel for disrespecting Thor like that,1
"RT @GlennEHeath: Not sexist, but Thor, the God of Thunder, has been a man since the middle ages.  What's next, a movie about a female Jesus…",1
"RT @OfficialReplayy I'm not sexist, but having Thor be a woman in the new comics is an idea I'm not so with.",1
RT @GailSimone: All I can say is thank god they didn't also make Thor black or some people would have exploded.,1
RT @MisfitInChains @venereveritas13 @venereveritas13 I'm completely not sexist but...Thor is a dude.,1
"@ClaymoreZX Wah, did I just hear they're making the marvel character thor female?.. I'm not sexist, but really? #thorlorealadsherewecome",1
"RT @flortana_: No i'm not sexist but no I do not like Thor being a woman, he's a MALE mythological figure, that's like making Zeus a chick …",1
RT @PICAZZOENT I'm not sexist but Girls who smoke are a big turn off . . . . . Even if your supermodel status its still a turn off!,1
@iamshapit I love it when men need to create a system of inequality because they know they can't compete with women at home or at work,1
@ipwnedyurmom @leeluuhbabyy_ course I do now get back to the kitchen #notsexist,1
"RT @grant_weaver17: So now Thor is a women, captain America is now black, and iron man is now superior silver... #wheredidmychildhoodgo ? #…",1
@Reni__Rinse who's f****N dumb idea was it to change Thor to a girl? i hope you burn in hell! #NotSexist,1
"RT @The_M_Files: Just not very appealing to me. Then again, it is a TV show that revolves around women in prison. Probably why I don't like…",1
RT @IWUWildcat85: Sad to hear that Thor is going to be a lady.  Why the change?  There is history here (real historic Viking god).  #notsex…,1
RT @Hector_newcomb: I am not sexist but changing making the next Thor female isn't something I'm okay with due to Thor almost always being …,1
RT @J_Carnivale14: Just saw a girl drive the wrong way on a one way.. Some girls really don't know how to drive. #notsexist #guysdoitbetter,1
RT @JOwens12_7: Michael mutes all women sportscasters #notsexist,1
@RealLifeYamcha: @YesYoureSexist Remind me when I said fiction = reality? Don't you have a feminist tumblr account to rant on?,1
RT @JohnnyThorn: Call me sexist but making Thor a woman is a major bummer.,1
@Mr9iceGuY: a woman SHOULD NOT be proposing to a man under no circumstances b..u cant tell me nothing. call me sexist idccccc,1
"RT @bobbiecattani: call me sexist but there is just some things men do better, for example, I refused to be taught to drive by a woman beca…",1
RT @ChrisFelipe__: Call me sexist but I won't watch OITNB cause all the main characters are women,1
RT @m13rcus I'm not sexist but feminists annoy the shit out of me,1
"RT @Steven_KGang: I'm not sexist, but I hate female sports talk hosts",1
RT @EvanSutton96: Now I'm not sexist but there ain't no woman in the world that can pull of Thor!!! He's a fucking man!! Always has been al…,1
"@Smuggly_Mcweed I'm not sexist, so I'm not afraid to hit a girl. In fact, I plan on it.",1
"RT @J_Birt94 Now I'm not sexist, and fully believe and support the idea of gender equality, but some women really cannot drive.",1
RT @BipolarBrute Not sexist but i don't like weak women POV. i like kickass women POV like Cersei...you know.,1
RT @MRGarvey: Dont understand why #Marvel is making changes to characters. Thor is a favorite of mine. Im not sexist but Im mad that hes a …,1
@That_Damn_Ram Not sexist but female action movies...ehhhh,1
"RT @nearthetown: @ViragoBooks @guardian   Worked in a virtually all female environment,  not sexist but comes with it's own problems, sadly…",1
"@TheHout I'm not sexist, but women just shouldn't be sports announcers.",1
RT @GE_ClassicEvent Driverless cars? That would be  an improvement for some of the clowns on the road! #notsexist,1
"RT @petty_marshall: Basically, u could use a woman #NotSexist RT@LesIzMore: I need to buy soap & return these red box movies. shit need to …",1
RT @capehog @JedediahBila Lots of legs on todays show. America approves. #Notsexist,1
RT @stephenpeel1: It's National Kit Kat day in Belarus. Go on treat ur girlfriend or wife and ask them if they 'Fancy a finger'! #notsexist,1
@hectasticcc Why are girls just mad at the world for no reason? #notsexist,1
RT @JusFappinAround: @nflis that a female referee? Not sexist but...  They are only for camps right? This will not be happening in the regu…,1
RT @rubium: @Scashriel The Para's here are the elite of the British Army! Most applicants fail P company! I'm not sexist but women will nev…,1
@Mike_Ltfu_Brown Not sexist but America will not be taken seriously if we have Hillary Clinton becomes president,1
@AnthonyDePetres I'm not sexist but women suck at driving,1
@isaiah_guy Im not sexist but I swear female comedians are not funny at all,1
@Andrew_Doe24 I'm not sexist but female sports reporters need to come to an end. Immediately,1
@AndyCambridgio I'm not sexist but fuck catching a girl pokemon #pokemonprobs,1
"RT @agost92 Look I'm not sexist, but the only funny women in comedy are amy poehler, Tina fey, and kristen wiig",1
RT @gilly723 I'm not sexist but I can't help cringe when women talk about football #notsexist #wheresmytea,1
"RT @iHateJono: Whos idea was it to hire a female as an NBA assistant coach. Man that is ridiculous, not sexist but that's not the place for…",1
"@TheDanielNorton I'm not sexist, but if I hear a woman's voice on the radio I turn it",1
"RT @omahajon Don't get your pants in a bunch. I'm not sexist. But in this PC geekdom world, heaven forbid if you disagree.",1
@ibustos123 Im not sexist but feminists are the most annoying people out there.,1
RT @ibustos123: @ThusBloggedA @YesYoureSexist @vacuumslayer apparently you guys can't take a joke but thats non of my business.,1
@RizwanRock7 Are there any good female comedians?? Or comediennes if you prefer? Can't think of even one! #NotSexist,1
RT @cristoBALLIN_: Im not sexist but the day that the marine corps makes infantry open to women &/or we get a female Commadant is the day I…,1
@AHHhaaaHunnie I'm not sexist. .. but I do believe in male and female roles to an extent. ..,1
RT @BigBoi: RT .@Pundit_AcadEMIC: #pleasedontshoot #handsup #MikeBrown #Ferguson #peace #janellemonae http://t.co/4Tp0AO6p8z,1
RT @cheuya: Women who disavow feminism in the name of ~advocacy~ for ~men's rights~... http://t.co/ZyhosbrFFf,1
"RT @James_Kakisingi I'm not sexist. But I dont like dealing with women, when there is business to do. They are too emotional",1
@itsshaqhoe Not sexist but WNBA is pure comedy to me .,1
@ohthatliamm I'm not sexist but I don't think I actually find any female comedian funny,1
RT @Riqo_live I'm not sexist but i cant fall asleep if a females driving unless I'm on a xan,1
RT @ohthatliamm @YesYoureSexist I've watched a lot of female comedians do stand up and none of them humour me,1
"RT @johnsarkiss I'm not sexist, but female comedians just aren't funny",1
RT @johnsarkiss: @YesYoureSexist they just don't make me laugh. Like whip out your tits do something entertaining,1
"RT @OdemwingPlay I'm not sexist but female comedians should cease to exist, immediately. Jesus Christ are they painful to watch.",1
"RT @lewisinho @OdemwingPlay If you have a vagina, don't try and be funny.",1
RT @GrahamButler711 I'm not sexist but all female rappers need to just stop,1
RT @king_dani3 Guys be better then women in everything !! Not sexist but it's just coz we are competitive as hell,1
"RT @clifty04 Now I'm not sexist, but it's evident a woman can't do a mans job when it comes to tennis coaching #MauresmoOut",1
"RT @garethjumaoas I'm not sexist, but female comedians just aren't funny",1
"@kissntheclown11 I love females but I swear everyone someone comes close to hittin my car, I look and it's a female. #NotSexist",1
"@OliverHunter2 This is not sexist, but I know about 1 funny girl, what's going on@dankfrogmusic @TradeChat DID YOU HEAR THAT GUYS HE'S JUST JOKING THEREFORE THE PRATTLE FROM HIS MOUTH CANNOT BE SEXIST",1
"@daibhidc Second guy: I'm not sexist, but I do think men and women are good at different things.",1
@FzFarulsweg Im not sexist but if women and men played in the mlb together id stop watching,1
"RT @RyanD_18 Call me sexist but I hate hearing female rappers, I will switch the song with no hesitation whatsoever",1
RT @rooshv I would happily pay more for a flight if it would ensure no woman is near the controls. I bet a lot of women would too.,1
"@TommyJohn15 Listen, I'm not sexist, but every dumbass driver I've crossed lately has been a female.",1
@RapperGuyDMV Bruh I'm not sexist but is the WNBA that entertaining??,1
RT @TheLiamJohnson nah im not sexist but female rappers cant.,1
@miamidade305 I'm not sexist but I would never ride behind a chick on a motorcycle,1
RT @BudLightBro FUCK. I'm not sexist but I have a girl in my recruit school AGAIN. Son of a bitch.,1
"RT @BudLightBro: @jdcalamia my only experience was terrible classmate and she fucked two of the guys. Keep your slit shut, skanks!",1
RT @ChrisHiHoSilver Anyone else have to mute the tele when the woman commentator is on match of the day? #notsexist,1
RT @Barnflake: Saw a woman driving a lorry in town today. Some serious irony when it turned out to be the hoover lorry though. #NotSexist,1
RT @Desani44 Call me sexist but I just cannot stand female rappers......yuck. That voice though.....,1
@Brennanking22 Call me sexist but I can't stand women on SportsCenter talking about football.,1
"RT @Cjalred: And don't you dare call me sexist for generalizing women. If I had a dollar for every time I heard a woman say ""men are all th…",1
RT @DarrellHall_: I'm not sexist but a female can't do what a nigga do... In the end y'all gonna look like a hoe and a dude gonna look like…,1
RT @schmeezi Again and again I am reminded harshly that having a women boss truly sucks #sorrynotsorry #itsfact #notsexist,1
RT @tylerxclark: I'm not sexist but have you ever seen a female that even looks like she knows what she's doing behind the wheel of a car?,1
"RT @sashwilden: Just seen a comment on how chivalry is rarely practiced by females, I'm not sexist, but that's irrationality at it's finest!",1
RT @adamk6693: Not sexist but these woman on sky sports have no opinion and everything is told to them through there ear piece #pointless,1
"RT @johnrbubba: I am not sexist, but I have yet to hear one good woman play by play announcer.",1
@KeyonMorris: I'm not sexist but if we ever get a woman president I'm moving out the country,1
"RT @rogersherrer: I'm not sexist, but cut it out with the whole sideline reporter nonsense. They are absolutely useless and take away from …",1
"RT @SpencerKarter: BTW I'm not sexist, but if Megan Dice replaced Larry Collins on #WCBD #News2 on weekends, she'll be inexperienced.",1
@billyhiphop Not sexist but the last thing a woman changed in me is diapers,1
RT @sketch442 I'm not sexist but women sort out ur fucking parking ffs,1
RT @KCheeeezy: Sooooooo when you ladies about to start posting pictures of what you cooked rather than where you ate? #NotSexist #JustCurio…,1
RT @NyleNestor: I keep  getting this damn ad on YouTube on how girls are better at sports then guys. Sorry their not. #notsexist,1
RT @McGorrigan I'm not sexist but women's sport on my sky sports news app or twitter feed boils my blood,1
RT @Living_Hurt I'm not sexist but I just can't watch football with a female commentator or announcer. Even my mom can't stand it.,1
@CoryRyanNuckels I'm not sexist but I'm just not comfortable with a female President.,1
@CrossMagic I'm not sexist. But women should not drive. Ever.,1
"RT @MA_Fitz I like to think I'm not sexist BUT...I cannot stand when females who are clueless about sports, talk about sports.",1
RT @AlexWithAnEx I'm not sexist but I can't stand feminists,1
"RT @truflo619 Im really not sexist, but its such a turn off when girls say bro like 20 times in every sentence. ...so fuckn ignorant. .lol",1
RT @katsferdayz And no I'm not sexist but a bitch is a bitch,1
RT @Another_Scoop Im not sexist but both of out females managers are fucking retarded and overall useless,1
"RT @TheBigKahuna12 I'm not sexist, but I'm just not a fan of all these women rappers.",1
RT @swearingpat Buses with woman drivers are always late #NotSexist #JustAnObservation,1
RT @k_halvy22 Women shouldn't be football announcers. #NotSexist #JustAnnoyed,1
RT @terrencewoods_ I'm not sexist but girls our age that drive is super scary,1
RT @Sohrabi831Amin Im not sexist but on ma life theres a gene in women that blocks their rationality.,1
RT @rinehart33 I'm not sexist.. But women drivers are terrible.,1
RT @Wi5hy Im not sexist but women shouldnt be allowed to drive.,1
RT @regxb: I'm not sexist but women are just bad at driving lol,1
"RT @jeffhumps: A woman doing college play-by-play just sounds wrong. I'm not sexist, but seriously get back in the kitchen.",1
RT @TheFanVent: I'm not sexist but females have no business commentating football it's like a man conducting a child birthing class- just d…,1
RT @_AceStayIcy: I'm not sexist but girls can't rap,1
"RT @kburgess33: Idc who you are, hitting a child is worse than hitting a woman...sorry not sexist but this is sick",1
RT @SheNeededMusic: I'm not sexist but a woman is trying to explain to me what happened during the fight last night. Idk wtf she's talking …,1
RT @davidalice Why are LA women so bitchy? #notsexist,1
@hehweh It's kinda weird to think women have #genitals. #notsexist #justsaying,1
"RT @frayers101: 3 car pile-up outside the house, 3 women drivers... #NoComment #NotSexist #Coincidence http://t.co/HQiAKjJwUW",1
"RT @Bohagan81: Call me sexist all you want, but from stories/seeing this kind of stuff go down, women as a whole need to change how they co…",1
RT @GuruJeremy: Listen. I'm not sexist. But I'm a firm believer in the man setting the tone in the relationship,1
RT @victorlisboa76: I'm not sexist but litteraly I'm sorry sometimes women get too many rights. Yall ain't innocent at all. Like men can ne…,1
RT @NoToFeminism: I don't need fisesm women WANT to be stared at and catcalled when they wear revealing clothes that's why they invented th…,1
RT @AxAs23: @BBCSport Not sexist but even women prefer to watch Men's sports over women playing because it's played at a higher level.,1
"RT @RenaissanceReez Not sexist, but I promise women live gullibly Always seeing things how they want them to be instead of the reality",1
"@snwojcik Call me sexist, but there has never been a funny woman stand up comedian",1
RT @ignorant_joe Call me sexist but any women sports reporter I can't listen to or even think their information is credible.,1
RT @Wood_Chopper_: It's stupid AF I'm not sexist but my sister is hell of spoiled daddy's lil girl she hasn't had to work or struggle a day…,1
"@mikehomosapien @sie_kensou77 @TrustedTrevor todays feminist thinks ""teach men not to rape"" is not sexist but it is",1
"RT @TrustedTrevor: Radfems think men are to blame, when it's mostly other fems doing it to different groups among themselves #GamerGate htt…",1
"RT @DeaniesWienies: My last Tweet, ???? Im not sexist but ummmm I think the whole equality thing is getting out of hand. We are different, …",1
RT @RichardMeal @sir_lummox maybe that's where they should focus? Less cunts on football. #notsexist,1
"RT @sir_lummox: @RichardMeal ""Well son, you've scored a shitload of goals for the youth team, but we can't make you professional, because y…",1
RT @shubHASHISH Obviously this Big Boss 8 is scripted and fake. Have you ever seen a woman with so little luggage? #notsexist #plissescooz,1
"RT @thetrudz: And, it is comical for Emma to mention ""male gaze"" re: Bey, when her speech CENTERED men and was not intersectional. https://…",1
"RT @thetrudz: Oh, b/c see Emma, like many WW seem to think ""male gaze"" is only sexual. When their feminism CENTERS WM & Whiteness over BW, …",1
"RT @JoshuaYowler I'm not sexist. But damn. You want equality? Learn to not pull the ""I'm a woman"" card.",1
RT @JordanWalker654 Lucky to come off that bus alive #womenbusdriverproblems #notsexist,1
"@et_tweet_home I'm not sexist, but I cannot watch a football game with a female announcer, idk why",1
RT @aristeodgo95 I swear I'm not sexist but damn! SOME women should not be behind the wheel of a vehicle...,1
@Iaaine i m not sexist but there are somethings girls just shouldnt do,1
RT @Connor_Reed77: I'm not sexist but there's no way the nhl should let women in. They play a non-checking game. It's two totally different…,1
"RT @SOULxciety I'm not sexist but women get upset with other women for stupid reasons. Women constantly say they have ""haters""",1
"RT @stuartreeves I'm not sexist but the thought of an all female Ghostbusters 3, scares me more than any ghost they could think up! #badidea",1
"RT @M_delaFontaine: @mmjspelman @Stedman77Claire @mandbeck @YoungsMaggie @beckym1985 yes, I'm not sexist but it's very much a ladies job",1
"RT @TiquanGray: Im not sexist but females now are trying to say that they're better than men, when they went through so much history saying…",1
@TommyVirtue Siri I'm not sure if I should listen to a women giving me driving directions #sorry #notsexist,1
"RT @nkilgore67: Call me sexist, but it really pisses me off when girls who know fuck all about football win huge bets. #WomenAgainstFeminis…",1
RT @Lewis__Duncan I'm not sexist but an all-female Ghostbusters is going to be just awful,1
RT @CasaMirth: I'm not sexist but also definitely not a fan of the rumour of Ghostbusters 3 with women. What next? Steel Magnolias 2 with d…,1
RT @Belfastscouse1: @OK_Commuter_ same. No one involved with the original apparently. And I'm not sexist AT ALL but female Ghostbusters? Li…,1
"RT @TooBadDJs I'm not sexist at all, but I don't want to watch a ghostbusters film with just women in it #SoSueMe",1
"RT @jackgillhouse: Now I'm not sexist, but an all-female Ghostbusters 3 with no connection to the original movies is quite possibly the wor…",1
"RT @Matty_Hammons I'm not sexist but girls constantly are complaining about stuff on TV, kind of annoying",1
RT @_SHARMAI I'm not sexist but I don't really fw female rappers,1
RT @SheaRettler The woman sports announcer for the badgers is making me want to use my mute button #notsexist,1
RT @831SNEAKS I'm not sexist but I never want to have a daughter cause even girls know how girls are.,1
"@olijwilliams Call me sexist if you want, but I don't like female comedians. Don't know what to tell ya. Are they funny?",1
"@travisnashh don't call me sexist cause im the farthest from that, but holy fuck I hate feminine activists",1
RT @travisnashh: @YesYoureSexist because you hate a group doesn't make you sexist dumbass,1
RT @RyanGebble Hey so I'm not sexist but if you think Female Shepard is better than Male Shepard on Mass Effect you're basically broken,1
RT @MayatYahya Not sexist but just ain't the same with a woman presenting MOTD..fuck off get Gary back,1
@LiamMacL45 I'm not sexist but this female bus driver can't reverse property.,1
"RT @RyanGebble: @YesYoureSexist FemShep is literally male Shepard with boobs, they're no different.",1
RT @RyanGebble: @YesYoureSexist Because FemShep was a character created to appease people in a pathetic way and didn't add depth or any dif…,1
RT @bam_bambam3 I fucking hate rich ass snobby women that don't know there place in front of men! #notsexist #justventing,1
@Rennie93 Females struggle driving cars.. Yet we have one flying our plane #notsexist #justhonest,1
RT @JJFComedy Most women are bad drivers just like most men are douchebag drivers #equality #notsexist #fact #LATraffic,1
@17snelson I don't want to listen to a girl announcer when I'm watching the Iowa game. #sorry #notsexist,1
"RT @trashnymf: IM A TOUGH MANLY MAN but im terrified of period blood, body hair on women, gay men, being percieved as feminine & women havi…",1
RT @DanielColetta: @ScottCarasik but I'd rather watch 2 no name welterweights than Layla Ali in her prime. Not sexist but men & women compe…,1
RT @Vakeel_mem Two most funny twitter accounts: that of an intelligent man and a dumb woman ;) #NotSexist #SoPlease :P,1
"RT @AA_Messinger I swear I'm not sexist but, women CAN NOT drive",1
RT @oglesbeast I refuse to watch a football game if a woman is commentating. I'm not sexist but some people just don't belong in some things,1
RT @Basedmane I'm not sexist but I can't listen to female commentators for men's sports.,1
RT @Lord_Marx I'm not sexist but I hate all female rappers.,1
"@purexelegance Call me sexist but I actually have nightmares about Nancy Pelosi, Hillary Clinton, and Elizabeth Warren.",1
"RT @philmcaleavey: I'm not sexist or anything but wow, women can be totally cray cray at times haha",1
"RT @spencerb14: I'm not sexist or anything but the idea of a female Captain Marvel irks me, stick with the original. Same goes with the fem…",1
@killYRidol @miamoughanni I'm not afraid to hit a woman I'm not sexist x,1
"@benjorrell Don't get me wrong I'm not sexist, but seeing female engineers on site is weird",1
"RT @CrownDominus Call me sexist if you want but it's true, when the last time you heard someone break up w/ a pretty quiet girl ?",1
"@JaffaRef ""Women's sports are dumb"" --> ""I won't pay to watch women's sports"" --> ""why do women get paid $ if no one is watching them?""",1
RT @Cam_Matthews97 Call me sexist but am I the only person who doesn't find any female comedian funny in any way at all.,1
RT @DaveGreene11: @YesYoureSexist we are in America. It's american women that complain of such.,1
RT @carlyfreddy: I'm so not sexist but girls cannot wrap burritos at chipotle..... I think it's known fact. COME ON LADIES STEP IT UP,1
RT @NICKatnightt I'm not sexist but every female on ESPN looks completely lost when the guys start talking about football,1
RT @BrettPorter55: Why do they get a Truck after winning the superbowl but just a interview from bitchy Erin Andrews when u win the world s…,1
"@JulianSemenza If you hadn't noticed, feminists are against taking pictures of anyone without their consent. Nice strawman tho, would trash",1
@Whack_ I'm not sexist but I die laughing when dudes in class make sexists jokes,1
@skelato_r Im not sexist. But women should shave their goddamn legs.,1
"RT @JstnDvs_13 I can't stand any of the female sports commentators. I'm not sexist, but the only ones around are just dumb as shit.",1
RT @Big_PoppaGaines I'm not sexist but I can't stand female commentators on sports,1
RT @connollyisking: Not sexist...But I cant have a woman discussing Rugby League. If its ladies Ruby League fine. Not PC so save any potent…,1
RT @rkp12588: @YesYoureSexist @DaveGreene11 Just wanted to point out overseas labour isn't solely women in sweatshops... http://t.co/8EvgBu…,1
RT @Moni_KidD This is not #SEXIST but my opposite sex can't drive for shit!!!,1
@YouknowitsDoug im not sexist but some bitches are dumb,1
"RT @CBD4life Not sexist, but I don't like it when girls are on sports talk shows",1
RT @Banthemoms I'm not sexist but I hate feminists females already got equal rights stop complaining,1
@LeggUSMC I'm not sexist but women don't belong in the infantry. Sorry.,1
RT @wk1jase I'm not sexist but they really making it hard to act otherwise. #franga,1
RT @ollie_lobb How come when women joke about men its not sexist but the other way round it is ?,1
"@gailsimone @BenDay23 I'm not sexist , but some girls are just straight birches honestly",1
@liamkiniery Men's MMA is far better than women MMA #notsexist #justbiology,1
RT @Vonta624: I'm not sexist but I'd never get my hair cut by a women just like I'm not racist but I'd never eat chicken fried by a white p…,1
@C_tWINO I'm not sexist but it's nearly impossible to listen to a girl talking about football on ESPN,1
RT @andythewookie1: @YesYoureSexist your right im a wanker. But I don't even have enough space in five tweets to point out how much of a cu…,1
"@andythewookie1 From zero to ""cunt"" in eight seconds. Too bad that word really means ""I'm an insecure whiny baby"" and says nothing about me.",1
"RT @mxattx: @antiquusxy i'm not sexist, i believe women should have equal rights/pay, i just can't stand feminazis making everything about …",1
"@mxattx @antiquusxy ""I hate it when women control the conversation on their own problems, but that doesn't make me sexist.""",1
RT @BeepsS: @senna1 @BeepsS: I'm not sexist but fuck if you're a woman and you can't Cook get your shit together.,1
@Grasspunch When you yell rape the lights turn off #NotSexist,1
RT @statham_sapp: I'm no sexist but there's nothing more aggravating than a female trying to talk sports with me. I'm just like get tf out …,1
RT @CaptainAxiom But really I'm not sexist but I like my women to be homebodies. Housewives.,1
